371.6483102379199, 0.19615114506431897
391.07243795070315, 0.32097771535259767
414.34028194104246, 0.4493413953169698
468.2619345334955, 0.5560028091331084
524.0129494184753, 0.6162193179287783
599.0579126770696, 0.7334064164711123
685.6066185916651, 0.8469193744540178
774.0943115054555, 0.9711293057672874
843.3086106781316, 1.0490827495246742
910.5017043216114, 1.0734828111885717
971.6859937308371, 0.965793665747418
1002.1753652729483, 0.8583785820729348
1032.6304790942258, 0.7331066614138163
1049.6154570836402, 0.5865264383960537
1078.063068464055, 0.4148438704373
1104.6607629194432, 0.27889210530823405
1142.727942309998, 0.12140936263510405
1200.0137030883338, -0.018387831657559417
